ALLAN SCHINTU;ALLAN SCHINTU;Allan Schintu;Angelino Schintu ;その他;175cm;72kg;;
石田 弘志;いしだ ひろし;Ishida Hiroshi;1959年11月6日;54歳;京都府;さそり座;;
石田 泰弘;いしだ やすひろ;Ishida Yasuhiro;1982年12月10日;31歳;山口県;177cm;67kg;
石津 彩;いしづ あや;Ishizu Aya;1972年2月22日;42歳;東京都;153cm;B型;
石塚 運昇;いしづか うんしょう;Ishizuka Unsyo;1951年5月16日;63歳;福井県;A型;おうし座;
石塚 堅;いしづか かたし;Ishizuka Katashi;1970年9月22日;44歳;大阪府;O型;おとめ座;
石塚 小々呂;いしづか こころ;Ishizuka Kokoro;11月27日;大阪府;いて座;;詳細;
石塚 さより;いしづか さより;Ishizuka Sayori;1977年8月30日;37歳;静岡県;おとめ座;;
石塚 奈津美;いしづか なつみ;Ishizuka Natsumi;1979年8月9日;35歳;新潟県;154cm;しし座;趣味
石塚 理恵;いしづか りえ;Ishizuka Rie;1964年4月23日;50歳;静岡県;おうし座;;
石波 義人;いしなみ よしと;Ishinami Yoshito;1949年2月20日;65歳;栃木県;うお座;;
石野 竜三;いしの りゅうぞう;Ishino Ryuzou;1962年12月12日;51歳;東京都;O型;いて座;
石原 絵理子;いしはら えりこ;Ishihara Eriko;1983年5月16日;31歳;神奈川県;おうし座;;
石原 夏織;いしはら かおり;Ishihara Kaori;キャリー;1993年8月6日;21歳;千葉県;153cm;しし座
石原 凡;いしはら ぼん;Ishihara Bon;1955年11月22日;58歳;神奈川県;172cm;いて座;
石原 舞;いしはら まい;Ishihara Mai;5月9日;福岡県;A型;おうし座;;特技
石原 良;いしはら りょう;isihara ryo;藤井寿之;1931年3月31日;83歳;熊本県;おひつじ座;
石橋 美佳;いしばし みか;Ishibashi Mika;8月25日;広島県;O型;おとめ座;;特技
石松 千恵美;いしまつ ちえみ;Ishimatsu Chiemi;5月5日;東京都;おうし座;;;
石丸 純;いしまる じゅん;Ishimaru Jyun;7月27日;滋賀県;しし座;;;
石丸 博也;いしまる ひろや;Ishimaru Hiroya;石出伸二;1941年2月12日;73歳;宮城県;A型;
石村 恵美;いしむら えみ;Ishimura Emi;12月26日;新潟県;B型;やぎ座;;
石村 知子;いしむら ともこ;Ishimura Tomoko;柊美冬 &rarr;;	;;;
石母田 史朗;いしもだ しろう;Ishimoda Shirou;1973年12月11日;40歳;東京都;178cm;AB型;
石 桃子;いし ももこ;Ishi Momoko;6月13日;神奈川県;ふたご座;;詳細;
石森 達幸;いしもり たっこう;Ishimori Takkou;言論のじじい;1932年1月16日;2013年6月5日;81歳;長崎県;やぎ座
石谷 春貴;いしや はるき;Ishiya Haruki;1992年1月14日;22歳;宮崎県;A型;やぎ座;
石渡 太輔;いしわたり だいすけ;Ishiwatari Daisuke;お茶汲みキング;1973年8月14日;41歳;その他;しし座;特技
泉 久実子;いずみ くみこ;Izumi Kumiko;2月15日;長野県;みずがめ座;;;
いずみ 尚;いずみ ひさし;Izumi Hisashi;泉尚摯&rarr;;	;;;	
泉 裕子;いずみ ゆうこ;Izumi Yuuko;矢野裕子;1966年1月4日;48歳;東京都;やぎ座;
井関 佳子;いせき よしこ;Iseki Yoshiko;1970年1月19日;44歳;神奈川県;150cm;A型;
伊勢 文秀;いせ ふみひで;Ise Fumihide;4月22日;奈良県;おうし座;;;
伊瀬 茉莉也;いせ まりや;Ise Mariya;まりたん、まりモン;1988年9月25日;26歳;神奈川県;A型;
磯部 勉;いそべ つとむ;Isobe Tsutomu;1950年10月13日;64歳;東京都;173cm;A型;
磯部 弘;いそべ ひろし;Isobe Hiroshi;1961年10月25日;53歳;東京都;さそり座;;
磯辺 万沙子;いそべ まさこ;Isobe Masako;1957年5月14日;57歳;福岡県;おうし座;;
磯村 知美;いそむら ともみ;Isomura Tomomi;イソッチ;5月6日;神奈川県;160cm;B型;
板垣 優稀;いたがき ゆうき;Itagaki Yuuki;9月27日;新潟県;A型;てんびん座;;
板倉 俊之;いたくら としゆき;Itakura Toshiyuki;1978年1月30日;36歳;埼玉県;168cm;B型;
板倉 光隆;いたくら みつたか;Itakura Mitsutaka;1976年11月22日;37歳;静岡県;173cm;いて座;趣味
板取 政明;いたとり まさあき;Itatori Masaaki;10月17日;長野県;てんびん座;;;
井田 国男;いだ くにお;Ida Kunio;1978年7月31日;36歳;群馬県;159cm;A型;
市川 治;いちかわ おさむ;Ichikawa Osamu;1936年6月21日;2009年1月2日;72歳;埼玉県;AB型;
市川 千恵子;いちかわ ちえこ;Ichikawa Chieko;1929年10月2日;85歳;大阪府;155cm;てんびん座;
市来 光弘;いちき みつひろ;Ichiki Mitsuhiro;1982年1月10日;32歳;鹿児島県;A型;やぎ座;趣味
一木 美名子;いちき みなこ;Ichiki Minako;1970年6月22日;44歳;東京都;かに座;;
一条 和矢;いちじょう かずや;Ichijou Kazuya;1966年4月11日;48歳;兵庫県;172cm;A型;
一城 みゆ希;いちじょう みゆき;Ichijo Miyuki;千枝浩子;一条みゆ希;1949年8月23日;65歳;岩手県;おとめ座
一田 梨江;いちた りえ;Ichita Rie;11月19日;熊本県;さそり座;;;
市瀬 秀和;いちのせ ひでかず;Ichinose Hidekazu;いっちー;1975年3月16日;39歳;山梨県;170cm;
一ノ渡 宏昭;いちのわたり ひろあき;Ichinowatari Hiroaki;6月22日;埼玉県;かに座;;;
市原 将弘;いちはら まさひろ;Ichihara Masahiro;4月19日;千葉県;おひつじ座;;;
市原 由美;いちはら ゆみ;Ichihara Yumi;市原由美;黒田由美 &rarr;誕生日;年齢;出身地;血液型
市場 梓;いちば あずさ;Ichiba Azusa;1977年9月1日;37歳;福岡県;おとめ座;;
壱智村 小真;いちむら おま;Ichimura Oma;小俣智子;おまちゃん、おま所長;みる、青川ナガレ;1977年5月3日;37歳;146cm
一龍斎 貞弥;いちりゅうさ ていや;Itiryuusai Teiya;原亜弥;2月2日;大分県;みずがめ座;;
一龍斎 貞友;いちりゅうさ ていゆう;Ichiryusai Teiyu;鈴木三枝;鈴木三枝 &rarr;;	;;
一龍斎 春水;いちりゅうさ はるみ;Ichiryusai Harumi;大久保洋子;麻上洋子;1952年7月10日;62歳;神奈川県;A型
一木 千洋;いっき ちひろ;Ikki Chihiro;1989年4月16日;25歳;静岡県;B型;おひつじ座;
一色 まゆ;いっしき まゆ;Ishiki Mayu;1980年12月24日;33歳;京都府;154cm;やぎ座;趣味
伊月 ゆい;いつき ゆい;Itsuki Yui;10月25日;愛知県;B型;さそり座;;
伊藤 あすか;いとう あすか;Ito Asuka;あすかりぁん;2月18日;神奈川県;O型;みずがめ座;
伊藤 亜矢子;いとう あやこ;Ito Ayako;1980年8月3日;34歳;しし座;;;
伊藤 栄次;いとう えいじ;Itou Eiji;1961年7月21日;53歳;埼玉県;O型;かに座;
伊東 絵実;いとう えみ;Ito Emiko;伊藤栄味子;1975年9月8日;39歳;愛媛県;おとめ座;詳細
伊藤 和晃;いとう かずあき;Itou Kazuaki;1950年10月15日;64歳;東京都;てんびん座;;
伊藤 かずえ;いとう かずえ;Ito Kazue;中川和枝;1966年12月7日;47歳;神奈川県;168cm;いて座
伊藤 かな恵;いとう かなえ;Ito Kanae;1986年11月26日;27歳;長野県;147cm;B型;
伊東 久美子;いとう くみこ;Ito Kumiko;5月8日;兵庫県;166cm;AB型;おうし座;趣味
伊藤 健太郎;いとう けんたろう;Itou Kentaro;1974年1月3日;40歳;東京都;165cm;A型;
伊東 健人;いとう けんと; Ito Kent;10月18日;東京都;てんびん座;;趣味;
伊藤 静;いとう しずか;Ito Shizuka;御前　しず姉;三咲里奈、美咲里奈、祢乃照果、鳥羽すの、高志麻矢;1980年12月5日;33歳;東京都;O型
伊藤 節生;いとう せつお;Ito Setsuo;1991年3月18日;23歳;北海道;165cm;57kg;うお座
伊東 大介;いとう だいすけ;Ito Daisuke;1988年11月29日;25歳;岐阜県;O型;いて座;詳細
伊藤 つかさ;いとう つかさ;Ito Tsukasa;1967年2月21日;47歳;東京都;154cm;O型;
伊藤 紀子;いとう のりこ;Ito Noriko;6月12日;埼玉県;ふたご座;;;
伊藤 葉純;いとう はすみ;Itou Hasumi;伊藤葉子;1月10日;岩手県;やぎ座;;
伊東 隼人;いとう はやと;Itou Hayato;1982年1月4日;32歳;大分県;A型;やぎ座;
伊藤 春香;いとう はるか;Itou Haruka;7月6日;東京都;かに座;;;
伊藤 英敏;いとう ひでとし;Itou HIdetoshi;1952年11月29日;61歳;東京都;いて座;;
伊藤 浩資;いとう ひろし;Itou Hiroshi;1975年3月16日;39歳;岡山県;172cm;うお座;詳細
伊藤 麻衣;いとう まい;Ito Mai;伊藤硝子;伊藤硝子;6月21日;神奈川県;162cm;ふたご座
伊藤 舞子;いとう まいこ;Ito Maiko;1975年1月7日;39歳;東京都;152cm;O型;
伊藤 昌一;いとう まさかず;Ito Masakazu;1953年2月14日;61歳;新潟県;173cm;60kg;
伊藤 実華;いとう みか;Ito Mika;1984年3月25日;30歳;東京都;149cm;AB型;
伊藤 美紀;いとう みき;Ito Miki;1962年10月21日;52歳;東京都;O型;てんびん座;
伊藤 美来;いとう みく;Ito Miku;1996年10月12日;18歳;東京都;てんびん座;;
伊東 みやこ;いとう みやこ;Ito Miyako;1969年2月23日;45歳;岩手県;157cm;うお座;
伊藤 有希;いとう ゆうき;Itou Yuuki;12月5日;東京都;いて座;;趣味;詳細
伊藤 祐介;いとう ゆうすけ;Itou Yusuke;1977年7月23日;37歳;静岡県;174cm;O型;
伊藤 龍;いとう りゅう;Itou Ryuu;1978年6月27日;36歳;埼玉県;165cm;A型;
糸 博;いと ひろし;Ito Hiroshi;1933年3月15日;81歳;福岡県;170cm;うお座;趣味
稲垣 隆史;いながき たかし;Inagaki Takashi;1937年5月11日;77歳;群馬県;おうし座;;
稲川 英里;いながわ えり;Inagawa Eri;10月28日;神奈川県;さそり座;;;
稲田 佳乃香;いなだ かのこ;Inada Kanoko;8月21日;香川県;O型;しし座;;
稲田 徹;いなだ てつ;Inada Tetsu;1972年7月1日;42歳;東京都;A型;かに座;特技
稲葉 実;いなば みのる;Inaba Minoru;1951年11月8日;62歳;静岡県;A型;さそり座;
稲村 透;いなむら とおる;Inamura Touru;1979年9月13日;35歳;埼玉県;183cm;O型;
稲村 優奈;いなむら ゆうな;Inamura Yuuna;1982年7月11日;32歳;鹿児島県;156cm;かに座;特技
乾 政子;いぬい まさこ;Inui Masako;1973年7月7日;41歳;京都府;かに座;;
乾 萌;いぬい もえ;Inui Moe;4月9日;宮城県;おひつじ座;;詳細;
犬飼 淳治;いぬかい じゅんじ;Inukai Jyunji;1972年4月30日;42歳;北海道;172cm;O型;
犬山 イヌコ;いぬやま いぬこ;Inuyama Inuko;戸塚千絵;犬山犬子;1965年12月16日;48歳;東京都;O型
井上 和彦;いのうえ かずひこ;Inoue Kazuhiko;1954年3月26日;60歳;神奈川県;173cm;O型;
井上 喜久子;いのうえ きくこ;Inoue Kikuko;おねえちゃん;1964年9月25日;50歳;神奈川県;164cm;てんびん座
井上 剛;いのうえ ごう;Inoue Goh;1978年4月19日;36歳;佐賀県;170cm;おひつじ座;
井上 悟;いのうえ さとる;Inoue Satoru;3月23日;広島県;おひつじ座;;;
井之上 潤;いのうえ じゅん;Inoue Jyun;3月10日;愛知県;うお座;;;
井上 純一;いのうえ じゅんいち;Inoue Junichi;1958年8月14日;56歳;東京都;177cm;B型;
井上 優;いのうえ すぐる;Inoue Suguru;すぐるんぱ;1981年12月4日;32歳;神奈川県;175cm;いて座
井上 隆之;いのうえ たかゆき;Inoue Takayuki;;;;;;
井上 直美;いのうえ なおみ;Inoue Naomi;井上直美 &rarr;;	;;;
井ノ上 奈々;いのうえ なな;Inoue Nana;なっさん;1983年7月11日;31歳;千葉県;162cm;かに座
井上 奈苗;いのうえ ななえ;Inoue Nanae;1979年1月22日;35歳;神奈川県;162cm;みずがめ座;
井上 奈々子;いのうえ ななこ;Inoue Nanako;ななちゃん、井上ちゃん;1983年12月12日;30歳;東京都;O型;
井上 倫宏;いのうえ のりひろ;Inoue Norihiro;1958年3月7日;56歳;神奈川県;175cm;A型;
井上 富美子;いのうえ ふみこ;Inoue Fumiko;12月22日;東京都;やぎ座;;特技;
井上 文彦;いのうえ ふみひこ;Inoue Fumihiko;1951年7月22日;63歳;北海道;かに座;;
井上 真樹夫;いのうえ まきお;Inoue Makio;1940年11月30日;73歳;山梨県;A型;いて座;
井上 まひろ;いのうえ まひろ;Inoue Mahiro;12月8日;埼玉県;いて座;;;
井上 麻里奈;いのうえ まりな;Inoue Marina;1985年1月20日;29歳;東京都;162cm;AB型;
井上 美紀;いのうえ みき;Inoue Miki;1967年12月8日;46歳;和歌山県;157cm;いて座;
井上 みゆ;いのうえ みゆ;Inoue Miyu;9月16日;石川県;152cm;O型;おとめ座;趣味
井上 優佳;いのうえ ゆか;Inoue Yuka;やん;1989年8月8日;25歳;島根県;155cm;
井上 瑤;いのうえ よう;Inoue You;漆川由美;1946年12月4日;2003年2月28日;56歳;東京都;いて座
いのくち ゆか;いのくち ゆか;Inokuchi Yuka;神葉愛良、木村あやか、沢野みりか、鈴原たると;猪口有佳;1978年6月5日;36歳;福岡県;O型
猪瀬 明子;いのせ あきこ;Inose Akiko;1月28日;栃木県;みずがめ座;;詳細;
亥野 麻紀;いの まき;Ino Maki;6月14日;大阪府;O型;ふたご座;;
井野 優;いの まさる;Ino Masaru;1991年10月12日;23歳;群馬県;174cm;A型;
猪野 学;いの まなぶ;Ino Manabu;1972年10月7日;42歳;三重県;170cm;O型;
井端 珠里;いはた じゅり;Ihata Juri;いはたじゅり;1987年9月9日;27歳;東京都;A型;
伊武 雅刀;いぶ まさとう;Ibu Masatou;伊武雅之;1949年3月28日;65歳;東京都;175cm;おひつじ座
今井 麻夏;いまい あさか;Imai Asaka;1987年6月23日;27歳;神奈川県;O型;かに座;
今井 麻美;いまい あさみ;Imai Asami;遠山枝里子、堀越恵子、水沢光;1977年5月16日;37歳;山口県;158cm;おうし座
今井 和子;いまい かずこ;Imai Kazuko;1932年12月12日;2012年10月14日;79歳;東京都;158cm;いて座
今泉 なお;いまいずみ なお;Imaizumi Nao;2月13日;群馬県;みずがめ座;;;
今井 昭暢;いまい のぶあき;Imai Akinobu;1979年3月22日;35歳;東京都;A型;おひつじ座;
今井 由香;いまい ゆか;Imai Yuka;1970年9月19日;44歳;静岡県;O型;おとめ座;特技
今瀬 未知;いませ みち;Imase Michi;1月20日;東京都;みずがめ座;;;
今関 正生;いまぜき まさお;Imazeki Masao;1981年4月16日;33歳;埼玉県;おひつじ座;;
今西 正男;いまにし まさお;Imanishi Masao;1931年3月27日;2000年8月14日;69歳;京都府;おひつじ座;
今村 一誌洋;いまむら かずひろ;Imamura Kazuhiro;1984年2月6日;30歳;北海道;みずがめ座;;
今村 恵子;いまむら けいこ;Imamura Keiko;1974年1月31日;40歳;静岡県;158cm;AB型;
今村 卓博;いまむら たかひろ;Imamura Takahiro;1980年4月17日;34歳;おひつじ座;;特技;
今村 直樹;いまむら なおき;Imamura Naoki;7月9日;埼玉県;かに座;;;
伊丸岡 篤;いまるおか あつし;Imaruoka Atsushi;1972年5月27日;42歳;群馬県;A型;ふたご座;
伊牟田 大;いむた だい;Imuta Dai;1月5日;愛知県;やぎ座;;詳細;
井本 ケイ;いもと けい;Imoto Kei;井本恵子;1月8日;福岡県;やぎ座;;特技
入絵 加奈子;いりえ かなこ;Irie Kanako;1969年3月27日;45歳;福岡県;O型;おひつじ座;
入江 崇史;いりえ たかし;Irie Takashi;1959年4月21日;55歳;東京都;O型;おうし座;特技
入江 健夫;いりえ たけお;Irie Takeo;4月26日;栃木県;おうし座;;;
入江 理恵;いりえ りえ;Irie Rie;11月13日;鳥取県;A型;さそり座;;
入野 自由;いりの みゆ;Irino Miyu;1988年2月19日;26歳;東京都;164cm;AB型;
入屋 勝彦;いりや かつひこ;Iriya Katsuhiko;魅上勝彦;1988年12月1日;25歳;岩手県;いて座;詳細
色川 京子;いろかわ きょうこ;Irokawa Kyoko;1963年11月7日;50歳;千葉県;O型;さそり座;好きなもの
岩居 由希子;いわい ゆきこ;Iwai Yukiko;ゆっこ;岩田由貴;岩井由希子;1972年1月13日;42歳;151cm
巌 金四郎;いわお きんしろう;Iwao Kinshiro;1911年9月24日;1994年12月30日;83歳;東京都;165cm;
岩男 潤子;いわお じゅんこ;Iwao Jyunko;1970年2月18日;44歳;大分県;153cm;AB型;
岩尾 万太郎;いわお まんたろう;Iwao Mantaro;1966年1月22日;48歳;166cm;みずがめ座;;
岩城 由奈;いわき ゆな;Iwaki Yuna;7月1日;東京都;O型;かに座;;特技
岩崎 ひろし;いわさき ひろし;Iwasaki Hiroshi;1953年5月29日;61歳;埼玉県;173cm;A型;
岩崎 正寛;いわさき まさのり;Iwasaki Masanori;1974年9月20日;40歳;神奈川県;おとめ座;;
岩崎 征実;いわさき まさみ;Iwasaki Masami;1971年10月25日;43歳;東京都;173cm;O型;
岩崎 愛;いわさき めぐみ;Iwasaki Megumi;7月17日;北海道;160cm;かに座;;
岩崎 陽子;いわさき ようこ;Iwasaki Yoko;1978年11月2日;35歳;千葉県;さそり座;;
岩崎 洋介;いわさき ようすけ;Iwasaki Yousuke;1月7日;千葉県;やぎ座;;;
岩崎 了;いわさき りょう;Iwasaki Ryo;9月7日;兵庫県;おとめ座;;;
岩澤 俊樹;いわざわ としき;Iwazawa Toshiki;10月17日;東京都;てんびん座;;;
岩瀬 周平;いわせ しゅうへい;Iwase Syuhei;10月25日;千葉県;B型;さそり座;;
岩田 翼;いわた つばさ;Iwata Tsubasa;1973年7月31日;41歳;東京都;175cm;A型;
岩田 光央;いわた みつお;Iwata Mitsuo;兄貴;1967年7月31日;47歳;埼玉県;165cm;しし座
岩田 安生;いわた やすお;Iwata Yasuo;1942年1月19日;2009年10月24日;67歳;岩手県;やぎ座;
岩田 安宣;いわた やすのぶ;Iwata Yasunobu;1976年2月1日;38歳;東京都;みずがめ座;;
岩坪 理江;いわつぼ りえ;Iwatsubo Rie;1963年1月28日;51歳;東京都;B型;みずがめ座;
岩永 哲哉;いわなが てつや;Iwanaga Tetuya;1970年6月24日;44歳;東京都;164cm;A型;
岩橋 直哉;いわはし なおや;Iwahashi Naoya;1979年2月21日;35歳;福岡県;163cm;O型;
岩間 健児;いわま けんじ;Iwama Kenji;1980年10月29日;33歳;長野県;O型;さそり座;
岩村 愛子;いわむら あいこ;Iwamura Aiko;岩村愛;1984年3月4日;30歳;東京都;155cm;うお座
岩村 琴美;いわむら ことみ;Iwamura Kotomi;1月10日;埼玉県;148cm;A型;やぎ座;趣味
初原 千絵;ういはら ちえ;Uihara Chie;1989年6月26日;25歳;東京都;152cm;B型;
上岡 麻佳;うえおか あさか;Ueoka Asaka;2月6日;岡山県;みずがめ座;;特技;
上神 真由美 ;うえがみ まゆみ;Uegami Mayumi;1974年2月24日;40歳;うお座;;詳細;
植木 誠;うえき まこと;Ueki Makoto;1977年4月13日;37歳;大分県;178cm;A型;
植倉 大;うえくら まさる;Uekura Masaru;1975年6月4日;39歳;奈良県;ふたご座;;
上坂 すみれ;うえさか すみれ;Uesaka Sumire;すみぺ;1991年12月19日;22歳;神奈川県;O型;
植竹 香菜;うえたけ かな;Uetake Kana;7月17日;北海道;かに座;;;
上田 朱音;うえだ あかね;Ueda Akane;あかちぃ;3月25日;京都府;A型;おひつじ座;
